EmployeeID,FirstName,LastName,Department,Cluster,Age,Salary,JobSatisfaction,PerformanceScore
CC2F-670E,Blake,Louys,Technology,3,29,78541,3.0,3.0
CC2F-670E,Blake,Louys,Technology,1,29,78541,3.0,2.5
CC2F-670E,Blake,Louys,Technology,3,29,78541,2.0,4.0
CC2F-670E,Blake,Louys,Technology,3,29,78541,3.0,4.0
CC2F-670E,Blake,Louys,Technology,3,29,78541,3.0,2.5
CC2F-670E,Blake,Louys,Technology,1,29,78541,5.0,5.0
CC2F-670E,Blake,Louys,Technology,3,29,78541,2.0,3.5
67D7-9785,Corinne,Andreaccio,Technology,2,38,126515,2.0,4.5
67D7-9785,Corinne,Andreaccio,Technology,2,38,126515,2.0,2.5
67D7-9785,Corinne,Andreaccio,Technology,0,38,126515,5.0,4.5
67D7-9785,Corinne,Andreaccio,Technology,0,38,126515,4.0,2.5
67D7-9785,Corinne,Andreaccio,Technology,0,38,126515,5.0,4.5
67D7-9785,Corinne,Andreaccio,Technology,2,38,126515,3.0,3.0
67D7-9785,Corinne,Andreaccio,Technology,2,38,126515,3.0,3.0
F662-DEA5,Morley,Dmitriev,Technology,2,38,89362,2.0,3.5
F662-DEA5,Morley,Dmitriev,Technology,0,38,89362,5.0,4.5
F662-DEA5,Morley,Dmitriev,Technology,0,38,89362,5.0,3.5
F662-DEA5,Morley,Dmitriev,Technology,0,38,89362,5.0,5.0
F662-DEA5,Morley,Dmitriev,Technology,2,38,89362,4.0,2.5
F662-DEA5,Morley,Dmitriev,Technology,0,38,89362,4.0,3.0
F662-DEA5,Morley,Dmitriev,Technology,0,38,89362,5.0,4.0
59DB-8465,Nancey,Luetkemeyers,Human Resources,0,47,85744,5.0,2.5
59DB-8465,Nancey,Luetkemeyers,Human Resources,0,47,85744,4.0,5.0
59DB-8465,Nancey,Luetkemeyers,Human Resources,0,47,85744,5.0,3.0
59DB-8465,Nancey,Luetkemeyers,Human Resources,2,47,85744,2.0,2.5
59DB-8465,Nancey,Luetkemeyers,Human Resources,0,47,85744,5.0,3.5
59DB-8465,Nancey,Luetkemeyers,Human Resources,0,47,85744,5.0,4.5
59DB-8465,Nancey,Luetkemeyers,Human Resources,0,47,85744,5.0,4.5
96F4-896C,Kerwin,Wheadon,Technology,0,43,280756,5.0,2.5
96F4-896C,Kerwin,Wheadon,Technology,0,43,280756,4.0,5.0
96F4-896C,Kerwin,Wheadon,Technology,0,43,280756,5.0,4.0
96F4-896C,Kerwin,Wheadon,Technology,2,43,280756,3.0,4.0
96F4-896C,Kerwin,Wheadon,Technology,2,43,280756,3.0,3.0
96F4-896C,Kerwin,Wheadon,Technology,0,43,280756,5.0,4.0
96F4-896C,Kerwin,Wheadon,Technology,0,43,280756,4.0,2.5
8026-658D,Dana,Lobb,Technology,0,36,174019,4.0,4.0
8026-658D,Dana,Lobb,Technology,0,36,174019,4.0,3.0
8026-658D,Dana,Lobb,Technology,2,36,174019,3.0,4.0
8026-658D,Dana,Lobb,Technology,2,36,174019,3.0,3.0
8026-658D,Dana,Lobb,Technology,0,36,174019,5.0,5.0
8026-658D,Dana,Lobb,Technology,2,36,174019,3.0,5.0
8026-658D,Dana,Lobb,Technology,0,36,174019,5.0,4.5
F997-FE6C,Meryl,Slucock,Technology,0,40,41601,4.0,5.0
F997-FE6C,Meryl,Slucock,Technology,0,40,41601,5.0,4.5
F997-FE6C,Meryl,Slucock,Technology,2,40,41601,3.0,4.0
F997-FE6C,Meryl,Slucock,Technology,0,40,41601,4.0,5.0
F997-FE6C,Meryl,Slucock,Technology,0,40,41601,4.0,5.0
F997-FE6C,Meryl,Slucock,Technology,0,40,41601,5.0,3.5
F997-FE6C,Meryl,Slucock,Technology,0,40,41601,4.0,4.0
0C23-26DD,Bathsheba,Ablewhite,Sales,2,35,81389,2.0,4.0
0C23-26DD,Bathsheba,Ablewhite,Sales,0,35,81389,3.0,5.0
0C23-26DD,Bathsheba,Ablewhite,Sales,0,35,81389,5.0,5.0
0C23-26DD,Bathsheba,Ablewhite,Sales,2,35,81389,2.0,4.0
0C23-26DD,Bathsheba,Ablewhite,Sales,2,35,81389,2.0,4.5
0C23-26DD,Bathsheba,Ablewhite,Sales,2,35,81389,2.0,2.5
0C23-26DD,Bathsheba,Ablewhite,Sales,0,35,81389,5.0,4.0
7B9D-8612,Gizela,Pauncefoot,Sales,0,32,133865,5.0,3.5
7B9D-8612,Gizela,Pauncefoot,Sales,0,32,133865,5.0,4.5
7B9D-8612,Gizela,Pauncefoot,Sales,2,32,133865,2.0,4.0
7B9D-8612,Gizela,Pauncefoot,Sales,2,32,133865,2.0,2.5
7B9D-8612,Gizela,Pauncefoot,Sales,0,32,133865,4.0,4.0
7B9D-8612,Gizela,Pauncefoot,Sales,0,32,133865,5.0,2.5
7B9D-8612,Gizela,Pauncefoot,Sales,2,32,133865,2.0,4.5
B3FE-D332,Josephine,Stickley,Technology,2,30,93181,3.0,4.0
B3FE-D332,Josephine,Stickley,Technology,0,30,93181,4.0,4.5
B3FE-D332,Josephine,Stickley,Technology,0,30,93181,5.0,3.5
B3FE-D332,Josephine,Stickley,Technology,2,30,93181,2.0,5.0
B3FE-D332,Josephine,Stickley,Technology,2,30,93181,3.0,4.5
B3FE-D332,Josephine,Stickley,Technology,2,30,93181,2.0,2.5
B3FE-D332,Josephine,Stickley,Technology,0,30,93181,4.0,3.5
1054-9C3B,Elizabeth,Babbe,Technology,3,30,40285,3.0,5.0
1054-9C3B,Elizabeth,Babbe,Technology,3,30,40285,3.0,3.5
1054-9C3B,Elizabeth,Babbe,Technology,1,30,40285,5.0,3.0
1054-9C3B,Elizabeth,Babbe,Technology,3,30,40285,2.0,5.0
1054-9C3B,Elizabeth,Babbe,Technology,1,30,40285,3.0,2.5
1054-9C3B,Elizabeth,Babbe,Technology,1,30,40285,4.0,4.0
1054-9C3B,Elizabeth,Babbe,Technology,1,30,40285,5.0,3.0
1054-9C3B,Elizabeth,Babbe,Technology,3,30,40285,3.0,4.5
1054-9C3B,Elizabeth,Babbe,Technology,3,30,40285,3.0,5.0
1054-9C3B,Elizabeth,Babbe,Technology,3,30,40285,2.0,5.0
1217-CE30,Marchelle,Duffield,Sales,2,45,173037,2.0,4.0
1217-CE30,Marchelle,Duffield,Sales,2,45,173037,3.0,3.5
1217-CE30,Marchelle,Duffield,Sales,0,45,173037,4.0,2.5
1217-CE30,Marchelle,Duffield,Sales,2,45,173037,2.0,4.0
1217-CE30,Marchelle,Duffield,Sales,0,45,173037,5.0,3.0
1217-CE30,Marchelle,Duffield,Sales,2,45,173037,2.0,4.0
1217-CE30,Marchelle,Duffield,Sales,2,45,173037,2.0,4.5
4500-37EB,Haydon,Bastable,Sales,3,30,44632,3.0,2.5
4500-37EB,Haydon,Bastable,Sales,1,30,44632,4.0,3.5
4500-37EB,Haydon,Bastable,Sales,3,30,44632,2.0,3.5
4500-37EB,Haydon,Bastable,Sales,1,30,44632,5.0,4.5
4500-37EB,Haydon,Bastable,Sales,1,30,44632,4.0,3.5
4500-37EB,Haydon,Bastable,Sales,1,30,44632,4.0,3.5
4500-37EB,Haydon,Bastable,Sales,3,30,44632,3.0,3.0
4500-37EB,Haydon,Bastable,Sales,3,30,44632,4.0,3.5
4500-37EB,Haydon,Bastable,Sales,1,30,44632,4.0,5.0
4500-37EB,Haydon,Bastable,Sales,1,30,44632,5.0,3.0
AB03-8820,Daryle,Boarder,Sales,2,43,313198,2.0,3.5
AB03-8820,Daryle,Boarder,Sales,0,43,313198,3.0,3.0
AB03-8820,Daryle,Boarder,Sales,2,43,313198,2.0,2.5
AB03-8820,Daryle,Boarder,Sales,2,43,313198,2.0,2.5
AB03-8820,Daryle,Boarder,Sales,2,43,313198,1.0,3.0
AB03-8820,Daryle,Boarder,Sales,0,43,313198,4.0,5.0
AB03-8820,Daryle,Boarder,Sales,0,43,313198,5.0,3.0
DF11-9C46,Dulci,Sheryn,Technology,0,32,152314,5.0,3.5
DF11-9C46,Dulci,Sheryn,Technology,2,32,152314,2.0,2.5
DF11-9C46,Dulci,Sheryn,Technology,0,32,152314,4.0,4.5
DF11-9C46,Dulci,Sheryn,Technology,2,32,152314,2.0,3.5
DF11-9C46,Dulci,Sheryn,Technology,2,32,152314,3.0,3.5
DF11-9C46,Dulci,Sheryn,Technology,2,32,152314,2.0,4.0
DF11-9C46,Dulci,Sheryn,Technology,0,32,152314,5.0,4.5
9937-CDF7,Galvin,Sawley,Sales,1,28,56122,5.0,5.0
9937-CDF7,Galvin,Sawley,Sales,1,28,56122,4.0,5.0
9937-CDF7,Galvin,Sawley,Sales,3,28,56122,3.0,3.0
9937-CDF7,Galvin,Sawley,Sales,3,28,56122,2.0,5.0
9937-CDF7,Galvin,Sawley,Sales,3,28,56122,3.0,2.5
9937-CDF7,Galvin,Sawley,Sales,3,28,56122,1.0,4.0
9937-CDF7,Galvin,Sawley,Sales,1,28,56122,4.0,3.5
9937-CDF7,Galvin,Sawley,Sales,1,28,56122,5.0,2.5
9937-CDF7,Galvin,Sawley,Sales,1,28,56122,4.0,3.5
9937-CDF7,Galvin,Sawley,Sales,3,28,56122,3.0,4.0
2BEA-43B2,Clay,Carabine,Technology,0,48,103198,3.0,4.0
2BEA-43B2,Clay,Carabine,Technology,2,48,103198,2.0,4.5
2BEA-43B2,Clay,Carabine,Technology,0,48,103198,3.0,5.0
2BEA-43B2,Clay,Carabine,Technology,2,48,103198,3.0,5.0
2BEA-43B2,Clay,Carabine,Technology,2,48,103198,3.0,3.0
2BEA-43B2,Clay,Carabine,Technology,0,48,103198,4.0,2.5
2BEA-43B2,Clay,Carabine,Technology,0,48,103198,3.0,4.0
0DBC-596E,Dita,Perch,Technology,2,44,92634,2.0,2.5
0DBC-596E,Dita,Perch,Technology,0,44,92634,3.0,5.0
0DBC-596E,Dita,Perch,Technology,0,44,92634,5.0,4.5
0DBC-596E,Dita,Perch,Technology,2,44,92634,3.0,5.0
0DBC-596E,Dita,Perch,Technology,0,44,92634,4.0,4.5
0DBC-596E,Dita,Perch,Technology,2,44,92634,2.0,5.0
0DBC-596E,Dita,Perch,Technology,0,44,92634,5.0,2.5
B09D-DFEC,Eustace,Skune,Technology,0,47,62999,5.0,4.5
B09D-DFEC,Eustace,Skune,Technology,0,47,62999,5.0,4.5
B09D-DFEC,Eustace,Skune,Technology,0,47,62999,4.0,3.0
B09D-DFEC,Eustace,Skune,Technology,2,47,62999,3.0,4.5
B09D-DFEC,Eustace,Skune,Technology,2,47,62999,3.0,5.0
B09D-DFEC,Eustace,Skune,Technology,2,47,62999,1.0,5.0
B09D-DFEC,Eustace,Skune,Technology,2,47,62999,2.0,4.5
8ED3-4377,Giusto,Raynes,Technology,2,30,78743,2.0,2.5
8ED3-4377,Giusto,Raynes,Technology,2,30,78743,2.0,5.0
8ED3-4377,Giusto,Raynes,Technology,0,30,78743,5.0,2.5
8ED3-4377,Giusto,Raynes,Technology,0,30,78743,4.0,3.0
8ED3-4377,Giusto,Raynes,Technology,0,30,78743,5.0,4.0
8ED3-4377,Giusto,Raynes,Technology,0,30,78743,3.0,3.0
8ED3-4377,Giusto,Raynes,Technology,0,30,78743,5.0,4.0
C525-8BB9,Briggs,Pettet,Technology,0,29,70872,4.0,3.5
C525-8BB9,Briggs,Pettet,Technology,0,29,70872,4.0,5.0
C525-8BB9,Briggs,Pettet,Technology,2,29,70872,2.0,4.0
C525-8BB9,Briggs,Pettet,Technology,0,29,70872,4.0,3.5
C525-8BB9,Briggs,Pettet,Technology,2,29,70872,3.0,5.0
C525-8BB9,Briggs,Pettet,Technology,2,29,70872,3.0,3.5
C525-8BB9,Briggs,Pettet,Technology,0,29,70872,4.0,4.5
1F0F-458C,Carrie,Scroyton,Technology,1,29,60388,4.0,4.0
1F0F-458C,Carrie,Scroyton,Technology,1,29,60388,4.0,4.5
1F0F-458C,Carrie,Scroyton,Technology,3,29,60388,3.0,3.5
1F0F-458C,Carrie,Scroyton,Technology,3,29,60388,3.0,3.0
1F0F-458C,Carrie,Scroyton,Technology,1,29,60388,4.0,4.0
1F0F-458C,Carrie,Scroyton,Technology,3,29,60388,3.0,3.5
1F0F-458C,Carrie,Scroyton,Technology,1,29,60388,4.0,3.0
1F0F-458C,Carrie,Scroyton,Technology,3,29,60388,3.0,4.0
1F0F-458C,Carrie,Scroyton,Technology,3,29,60388,3.0,4.0
1F0F-458C,Carrie,Scroyton,Technology,1,29,60388,5.0,3.5
9D3C-DA45,Broddy,Jardine,Technology,0,32,41857,3.0,5.0
9D3C-DA45,Broddy,Jardine,Technology,2,32,41857,2.0,3.0
9D3C-DA45,Broddy,Jardine,Technology,2,32,41857,3.0,3.0
9D3C-DA45,Broddy,Jardine,Technology,0,32,41857,4.0,2.5
9D3C-DA45,Broddy,Jardine,Technology,2,32,41857,2.0,4.5
9D3C-DA45,Broddy,Jardine,Technology,0,32,41857,5.0,5.0
9D3C-DA45,Broddy,Jardine,Technology,0,32,41857,3.0,3.0
D13E-E661,Benson,Van De Cappelle,Sales,2,36,298558,2.0,4.0
D13E-E661,Benson,Van De Cappelle,Sales,0,36,298558,4.0,5.0
D13E-E661,Benson,Van De Cappelle,Sales,0,36,298558,4.0,4.0
D13E-E661,Benson,Van De Cappelle,Sales,0,36,298558,3.0,4.5
D13E-E661,Benson,Van De Cappelle,Sales,0,36,298558,5.0,3.0
D13E-E661,Benson,Van De Cappelle,Sales,2,36,298558,2.0,4.5
D13E-E661,Benson,Van De Cappelle,Sales,2,36,298558,3.0,2.5
618D-7685,Maridel,O'Hederscoll,Technology,2,30,96170,2.0,4.0
618D-7685,Maridel,O'Hederscoll,Technology,2,30,96170,2.0,4.5
618D-7685,Maridel,O'Hederscoll,Technology,0,30,96170,5.0,5.0
618D-7685,Maridel,O'Hederscoll,Technology,0,30,96170,3.0,3.5
618D-7685,Maridel,O'Hederscoll,Technology,2,30,96170,1.0,4.5
618D-7685,Maridel,O'Hederscoll,Technology,2,30,96170,2.0,3.5
618D-7685,Maridel,O'Hederscoll,Technology,2,30,96170,2.0,4.5
9825-45EF,Godfrey,Reynoollds,Sales,0,36,56937,3.0,4.5
9825-45EF,Godfrey,Reynoollds,Sales,2,36,56937,3.0,4.5
9825-45EF,Godfrey,Reynoollds,Sales,0,36,56937,4.0,2.5
9825-45EF,Godfrey,Reynoollds,Sales,0,36,56937,5.0,3.5
9825-45EF,Godfrey,Reynoollds,Sales,2,36,56937,3.0,4.5
9825-45EF,Godfrey,Reynoollds,Sales,2,36,56937,2.0,3.0
9825-45EF,Godfrey,Reynoollds,Sales,2,36,56937,2.0,3.0
1609-65E1,Vita,Cicchelli,Technology,0,33,91407,5.0,4.5
1609-65E1,Vita,Cicchelli,Technology,2,33,91407,2.0,5.0
1609-65E1,Vita,Cicchelli,Technology,2,33,91407,3.0,4.5
1609-65E1,Vita,Cicchelli,Technology,0,33,91407,5.0,2.5
1609-65E1,Vita,Cicchelli,Technology,2,33,91407,2.0,4.0
1609-65E1,Vita,Cicchelli,Technology,0,33,91407,4.0,5.0
1609-65E1,Vita,Cicchelli,Technology,2,33,91407,2.0,3.5
6965-C170,Joya,Hefford,Sales,2,48,354336,2.0,3.5
6965-C170,Joya,Hefford,Sales,2,48,354336,3.0,3.5
6965-C170,Joya,Hefford,Sales,2,48,354336,2.0,5.0
6965-C170,Joya,Hefford,Sales,2,48,354336,2.0,4.5
6965-C170,Joya,Hefford,Sales,2,48,354336,4.0,4.0
6965-C170,Joya,Hefford,Sales,0,48,354336,5.0,5.0
6965-C170,Joya,Hefford,Sales,2,48,354336,2.0,4.5
F523-1135,Derrik,Seage,Technology,2,29,129703,3.0,4.0
F523-1135,Derrik,Seage,Technology,2,29,129703,3.0,4.0
F523-1135,Derrik,Seage,Technology,2,29,129703,3.0,4.0
F523-1135,Derrik,Seage,Technology,0,29,129703,4.0,3.0
F523-1135,Derrik,Seage,Technology,0,29,129703,4.0,2.5
F523-1135,Derrik,Seage,Technology,0,29,129703,4.0,2.5
F523-1135,Derrik,Seage,Technology,0,29,129703,4.0,2.5
465A-91D1,Ranna,Crosbie,Sales,2,42,43753,2.0,5.0
465A-91D1,Ranna,Crosbie,Sales,0,42,43753,5.0,2.5
465A-91D1,Ranna,Crosbie,Sales,2,42,43753,2.0,4.5
465A-91D1,Ranna,Crosbie,Sales,2,42,43753,2.0,2.5
465A-91D1,Ranna,Crosbie,Sales,0,42,43753,5.0,5.0
465A-91D1,Ranna,Crosbie,Sales,0,42,43753,5.0,3.5
465A-91D1,Ranna,Crosbie,Sales,0,42,43753,4.0,4.0
2B7A-9C73,Bryanty,Wickersley,Technology,0,45,123619,4.0,3.0
2B7A-9C73,Bryanty,Wickersley,Technology,2,45,123619,2.0,4.5
2B7A-9C73,Bryanty,Wickersley,Technology,2,45,123619,4.0,3.0
2B7A-9C73,Bryanty,Wickersley,Technology,2,45,123619,2.0,5.0
2B7A-9C73,Bryanty,Wickersley,Technology,0,45,123619,5.0,3.0
2B7A-9C73,Bryanty,Wickersley,Technology,0,45,123619,4.0,5.0
2B7A-9C73,Bryanty,Wickersley,Technology,0,45,123619,3.0,4.5
A2B5-823F,Adrian,Westhead,Technology,0,44,257978,5.0,4.0
A2B5-823F,Adrian,Westhead,Technology,0,44,257978,5.0,4.0
A2B5-823F,Adrian,Westhead,Technology,2,44,257978,2.0,3.0
A2B5-823F,Adrian,Westhead,Technology,0,44,257978,5.0,5.0
A2B5-823F,Adrian,Westhead,Technology,0,44,257978,4.0,3.5
A2B5-823F,Adrian,Westhead,Technology,0,44,257978,4.0,2.5
A2B5-823F,Adrian,Westhead,Technology,0,44,257978,4.0,5.0
F838-C681,Shay,Casburn,Technology,0,32,72688,4.0,4.0
F838-C681,Shay,Casburn,Technology,0,32,72688,5.0,5.0
F838-C681,Shay,Casburn,Technology,2,32,72688,2.0,4.5
F838-C681,Shay,Casburn,Technology,2,32,72688,2.0,2.5
F838-C681,Shay,Casburn,Technology,0,32,72688,3.0,4.0
F838-C681,Shay,Casburn,Technology,2,32,72688,3.0,3.0
F838-C681,Shay,Casburn,Technology,2,32,72688,3.0,2.5
7F91-C628,Bertie,Suthren,Technology,0,36,43358,5.0,4.0
7F91-C628,Bertie,Suthren,Technology,2,36,43358,2.0,4.5
7F91-C628,Bertie,Suthren,Technology,2,36,43358,1.0,3.5
7F91-C628,Bertie,Suthren,Technology,2,36,43358,3.0,5.0
7F91-C628,Bertie,Suthren,Technology,2,36,43358,2.0,3.5
7F91-C628,Bertie,Suthren,Technology,0,36,43358,5.0,4.5
7F91-C628,Bertie,Suthren,Technology,0,36,43358,5.0,4.0
565B-C207,Seline,Ganny,Technology,0,30,47338,3.0,3.0
565B-C207,Seline,Ganny,Technology,2,30,47338,2.0,4.5
565B-C207,Seline,Ganny,Technology,2,30,47338,2.0,5.0
565B-C207,Seline,Ganny,Technology,0,30,47338,4.0,5.0
565B-C207,Seline,Ganny,Technology,0,30,47338,5.0,4.5
565B-C207,Seline,Ganny,Technology,2,30,47338,3.0,2.5
565B-C207,Seline,Ganny,Technology,0,30,47338,3.0,4.5
4DA0-81D7,Cole,Vost,Human Resources,0,28,94534,4.0,5.0
4DA0-81D7,Cole,Vost,Human Resources,0,28,94534,5.0,4.5
4DA0-81D7,Cole,Vost,Human Resources,2,28,94534,2.0,5.0
4DA0-81D7,Cole,Vost,Human Resources,0,28,94534,4.0,4.0
4DA0-81D7,Cole,Vost,Human Resources,0,28,94534,5.0,3.5
4DA0-81D7,Cole,Vost,Human Resources,2,28,94534,2.0,3.5
4DA0-81D7,Cole,Vost,Human Resources,0,28,94534,5.0,3.0
5818-560C,Donny,Tosh,Technology,2,30,159438,2.0,4.0
5818-560C,Donny,Tosh,Technology,2,30,159438,3.0,2.5
5818-560C,Donny,Tosh,Technology,2,30,159438,2.0,4.0
5818-560C,Donny,Tosh,Technology,2,30,159438,3.0,4.5
5818-560C,Donny,Tosh,Technology,0,30,159438,4.0,3.0
5818-560C,Donny,Tosh,Technology,0,30,159438,4.0,3.5
5818-560C,Donny,Tosh,Technology,2,30,159438,2.0,3.5
1363-6BF9,Mikel,Worrall,Technology,2,36,189405,2.0,3.0
1363-6BF9,Mikel,Worrall,Technology,0,36,189405,5.0,4.0
1363-6BF9,Mikel,Worrall,Technology,2,36,189405,3.0,4.5
1363-6BF9,Mikel,Worrall,Technology,0,36,189405,5.0,3.0
1363-6BF9,Mikel,Worrall,Technology,2,36,189405,2.0,4.0
1363-6BF9,Mikel,Worrall,Technology,0,36,189405,5.0,3.0
1363-6BF9,Mikel,Worrall,Technology,0,36,189405,5.0,3.0
05B0-755F,Sollie,Arnke,Technology,0,44,57890,3.0,5.0
05B0-755F,Sollie,Arnke,Technology,0,44,57890,4.0,5.0
05B0-755F,Sollie,Arnke,Technology,0,44,57890,4.0,5.0
05B0-755F,Sollie,Arnke,Technology,2,44,57890,3.0,4.0
05B0-755F,Sollie,Arnke,Technology,2,44,57890,2.0,5.0
05B0-755F,Sollie,Arnke,Technology,2,44,57890,3.0,4.0
05B0-755F,Sollie,Arnke,Technology,2,44,57890,4.0,3.5
4C62-5BE8,Cristine,Lambdon,Technology,0,39,87879,3.0,5.0
4C62-5BE8,Cristine,Lambdon,Technology,2,39,87879,2.0,2.5
4C62-5BE8,Cristine,Lambdon,Technology,0,39,87879,4.0,3.5
4C62-5BE8,Cristine,Lambdon,Technology,0,39,87879,4.0,5.0
4C62-5BE8,Cristine,Lambdon,Technology,0,39,87879,4.0,5.0
4C62-5BE8,Cristine,Lambdon,Technology,2,39,87879,4.0,4.5
4C62-5BE8,Cristine,Lambdon,Technology,2,39,87879,2.0,4.5
2523-EFD4,Vanny,Ruggen,Technology,2,34,154405,2.0,4.0
2523-EFD4,Vanny,Ruggen,Technology,2,34,154405,2.0,4.5
2523-EFD4,Vanny,Ruggen,Technology,2,34,154405,3.0,4.5
2523-EFD4,Vanny,Ruggen,Technology,2,34,154405,3.0,2.5
2523-EFD4,Vanny,Ruggen,Technology,2,34,154405,2.0,3.0
2523-EFD4,Vanny,Ruggen,Technology,0,34,154405,5.0,3.0
2523-EFD4,Vanny,Ruggen,Technology,2,34,154405,3.0,4.5
21B3-8491,Nicky,Janssens,Technology,0,42,244114,5.0,2.5
21B3-8491,Nicky,Janssens,Technology,2,42,244114,3.0,3.0
21B3-8491,Nicky,Janssens,Technology,0,42,244114,4.0,4.5
21B3-8491,Nicky,Janssens,Technology,0,42,244114,5.0,2.5
21B3-8491,Nicky,Janssens,Technology,2,42,244114,3.0,3.5
21B3-8491,Nicky,Janssens,Technology,2,42,244114,3.0,5.0
21B3-8491,Nicky,Janssens,Technology,0,42,244114,4.0,3.5
F3CD-9B5B,Timothee,MacFadyen,Sales,3,29,97794,2.0,5.0
F3CD-9B5B,Timothee,MacFadyen,Sales,1,29,97794,5.0,3.0
F3CD-9B5B,Timothee,MacFadyen,Sales,1,29,97794,5.0,2.5
F3CD-9B5B,Timothee,MacFadyen,Sales,3,29,97794,3.0,4.0
F3CD-9B5B,Timothee,MacFadyen,Sales,3,29,97794,2.0,4.0
F3CD-9B5B,Timothee,MacFadyen,Sales,1,29,97794,4.0,3.0
F3CD-9B5B,Timothee,MacFadyen,Sales,1,29,97794,4.0,2.5
F3CD-9B5B,Timothee,MacFadyen,Sales,1,29,97794,5.0,3.5
F3CD-9B5B,Timothee,MacFadyen,Sales,1,29,97794,4.0,4.5
F3CD-9B5B,Timothee,MacFadyen,Sales,1,29,97794,5.0,4.5
DCFE-F601,Bertram,Abrahami,Technology,0,48,180561,4.0,2.5
DCFE-F601,Bertram,Abrahami,Technology,0,48,180561,4.0,5.0
DCFE-F601,Bertram,Abrahami,Technology,2,48,180561,3.0,3.0
DCFE-F601,Bertram,Abrahami,Technology,2,48,180561,2.0,4.0
DCFE-F601,Bertram,Abrahami,Technology,2,48,180561,2.0,3.5
DCFE-F601,Bertram,Abrahami,Technology,0,48,180561,5.0,5.0
DCFE-F601,Bertram,Abrahami,Technology,0,48,180561,4.0,4.5
DD78-E811,Addy,Slimings,Technology,0,38,60549,4.0,2.5
DD78-E811,Addy,Slimings,Technology,2,38,60549,3.0,3.5
DD78-E811,Addy,Slimings,Technology,2,38,60549,3.0,5.0
DD78-E811,Addy,Slimings,Technology,0,38,60549,4.0,4.0
DD78-E811,Addy,Slimings,Technology,0,38,60549,5.0,4.0
DD78-E811,Addy,Slimings,Technology,0,38,60549,3.0,4.0
DD78-E811,Addy,Slimings,Technology,0,38,60549,4.0,5.0
45D2-369E,Melvin,McGeneay,Technology,0,30,70182,4.0,3.0
45D2-369E,Melvin,McGeneay,Technology,2,30,70182,3.0,2.5
45D2-369E,Melvin,McGeneay,Technology,2,30,70182,3.0,3.5
45D2-369E,Melvin,McGeneay,Technology,2,30,70182,3.0,3.0
45D2-369E,Melvin,McGeneay,Technology,0,30,70182,4.0,3.5
45D2-369E,Melvin,McGeneay,Technology,0,30,70182,5.0,5.0
45D2-369E,Melvin,McGeneay,Technology,0,30,70182,5.0,5.0
0D8F-C0F3,Cathrine,Lankford,Technology,3,29,67578,2.0,5.0
0D8F-C0F3,Cathrine,Lankford,Technology,1,29,67578,5.0,4.5
0D8F-C0F3,Cathrine,Lankford,Technology,1,29,67578,5.0,3.0
0D8F-C0F3,Cathrine,Lankford,Technology,1,29,67578,5.0,5.0
0D8F-C0F3,Cathrine,Lankford,Technology,1,29,67578,3.0,4.5
0D8F-C0F3,Cathrine,Lankford,Technology,3,29,67578,4.0,4.5
0D8F-C0F3,Cathrine,Lankford,Technology,3,29,67578,2.0,2.5
0D8F-C0F3,Cathrine,Lankford,Technology,3,29,67578,2.0,3.0
0D8F-C0F3,Cathrine,Lankford,Technology,1,29,67578,4.0,4.5
0D8F-C0F3,Cathrine,Lankford,Technology,1,29,67578,5.0,3.5
6FE1-C8A8,Marchall,Burnes,Sales,1,29,140962,3.0,3.5
6FE1-C8A8,Marchall,Burnes,Sales,1,29,140962,5.0,3.5
6FE1-C8A8,Marchall,Burnes,Sales,3,29,140962,3.0,4.0
6FE1-C8A8,Marchall,Burnes,Sales,3,29,140962,2.0,5.0
6FE1-C8A8,Marchall,Burnes,Sales,1,29,140962,5.0,2.5
6FE1-C8A8,Marchall,Burnes,Sales,1,29,140962,4.0,3.5
6FE1-C8A8,Marchall,Burnes,Sales,3,29,140962,4.0,5.0
6FE1-C8A8,Marchall,Burnes,Sales,1,29,140962,5.0,5.0
6FE1-C8A8,Marchall,Burnes,Sales,1,29,140962,3.0,4.5
6FE1-C8A8,Marchall,Burnes,Sales,1,29,140962,4.0,4.5
AB81-A3A0,Jerrome,Furney,Sales,2,29,96319,3.0,5.0
AB81-A3A0,Jerrome,Furney,Sales,0,29,96319,4.0,3.5
AB81-A3A0,Jerrome,Furney,Sales,0,29,96319,4.0,2.5
AB81-A3A0,Jerrome,Furney,Sales,2,29,96319,3.0,2.5
AB81-A3A0,Jerrome,Furney,Sales,0,29,96319,5.0,3.5
AB81-A3A0,Jerrome,Furney,Sales,2,29,96319,2.0,2.5
AB81-A3A0,Jerrome,Furney,Sales,0,29,96319,5.0,2.5
6E7B-D50D,Anet,Dublin,Technology,2,38,253077,2.0,5.0
6E7B-D50D,Anet,Dublin,Technology,2,38,253077,2.0,4.0
6E7B-D50D,Anet,Dublin,Technology,2,38,253077,2.0,2.5
6E7B-D50D,Anet,Dublin,Technology,2,38,253077,3.0,4.5
6E7B-D50D,Anet,Dublin,Technology,0,38,253077,3.0,4.5
6E7B-D50D,Anet,Dublin,Technology,2,38,253077,3.0,3.5
6E7B-D50D,Anet,Dublin,Technology,2,38,253077,2.0,2.5
307F-9BFA,Elly,Kennan,Technology,0,43,94499,5.0,4.5
307F-9BFA,Elly,Kennan,Technology,2,43,94499,3.0,2.5
